user_id,gender,age_group,interest_categories,persona
514,男,18-24岁,科技|学习|宠物,进步青年型
515,男,25-30岁,学习|科技|宠物|搞笑,进步青年型
516,女,40岁以上,音乐|运动|美食|游戏,运动乐活型
517,女,18-24岁,学习|科技,进步青年型
518,男,18-24岁,科技|宠物|学习|搞笑,进步青年型
519,女,18岁以下,动漫|宠物,动漫二次元型
520,男,18-24岁,生活|美食|科技|运动,生活家型
521,男,18岁以下,搞笑|游戏|音乐|动漫,宅文化型
522,女,40岁以上,动漫|宠物|学习,动漫二次元型
523,女,40岁以上,科技|宠物,进步青年型
524,男,18岁以下,搞笑|游戏,宅文化型
525,男,25-30岁,运动|游戏|美食,运动乐活型
526,女,18岁以下,生活|美食,生活家型
527,女,40岁以上,搞笑|游戏,宅文化型
528,男,40岁以上,音乐|运动|游戏|美食,运动乐活型
529,女,18-24岁,宠物|学习|动漫,动漫二次元型
530,女,40岁以上,生活|科技,生活家型
531,男,18岁以下,动漫|生活|宠物,动漫二次元型
532,男,40岁以上,音乐|运动|美食,运动乐活型
533,男,18-24岁,运动|音乐,运动乐活型
534,女,31-40岁,搞笑|游戏,宅文化型
535,男,18-24岁,游戏|搞笑|动漫|音乐,宅文化型
536,女,31-40岁,生活|美食|运动,生活家型
537,女,31-40岁,美食|生活|科技|运动,生活家型
538,女,31-40岁,游戏|搞笑|动漫|音乐,宅文化型
539,男,18-24岁,运动|音乐|游戏|美食,运动乐活型
540,男,40岁以上,音乐|美食|运动,运动乐活型
541,男,18岁以下,美食|生活|运动|科技,生活家型
542,女,25-30岁,动漫|宠物,动漫二次元型
543,女,40岁以上,运动|音乐|美食,运动乐活型
544,男,31-40岁,科技|搞笑|宠物|学习,进步青年型
545,男,18岁以下,学习|搞笑,进步青年型
546,女,18岁以下,学习|搞笑|科技|宠物,进步青年型
547,男,40岁以上,动漫|宠物|生活,动漫二次元型
548,男,25-30岁,搞笑|游戏|音乐,宅文化型
549,男,40岁以上,宠物|生活,动漫二次元型
550,女,31-40岁,运动|音乐|美食,运动乐活型
551,男,40岁以上,运动|美食|音乐|游戏,运动乐活型
552,女,18-24岁,运动|音乐|游戏,运动乐活型
553,女,18-24岁,生活|美食|运动,生活家型
554,女,18-24岁,美食|生活,生活家型
555,女,25-30岁,游戏|搞笑|音乐,宅文化型
556,男,18岁以下,动漫|宠物|生活,动漫二次元型
557,男,18岁以下,运动|音乐|游戏,运动乐活型
558,男,18岁以下,宠物|动漫|学习,动漫二次元型
559,女,25-30岁,生活|美食|运动|科技,生活家型
560,女,31-40岁,运动|音乐|美食|游戏,运动乐活型
561,男,18-24岁,美食|科技,生活家型
562,女,31-40岁,运动|美食,运动乐活型
563,女,18-24岁,生活|美食|科技,生活家型
564,女,18-24岁,音乐|运动|美食|游戏,运动乐活型
565,女,18岁以下,动漫|学习|生活,动漫二次元型
566,男,25-30岁,学习|宠物,进步青年型
567,男,31-40岁,宠物|动漫|生活,动漫二次元型
568,男,25-30岁,生活|运动,生活家型
569,女,31-40岁,学习|科技|宠物,进步青年型
570,女,40岁以上,学习|搞笑,进步青年型
571,女,40岁以上,音乐|游戏,运动乐活型
572,女,25-30岁,科技|宠物|学习,进步青年型
573,男,31-40岁,科技|学习|搞笑,进步青年型
574,男,25-30岁,搞笑|游戏|动漫|音乐,宅文化型
575,女,25-30岁,动漫|宠物|学习|生活,动漫二次元型
576,女,18岁以下,运动|游戏|美食|音乐,运动乐活型
577,女,40岁以上,搞笑|游戏,宅文化型
578,女,40岁以上,宠物|动漫|生活|学习,动漫二次元型
579,女,18岁以下,美食|生活|运动,生活家型
580,女,18岁以下,游戏|搞笑|音乐|动漫,宅文化型
581,女,18岁以下,宠物|动漫|生活,动漫二次元型
582,男,40岁以上,宠物|动漫|生活|学习,动漫二次元型
583,女,18岁以下,搞笑|游戏|音乐|动漫,宅文化型
584,女,31-40岁,宠物|动漫,动漫二次元型
585,女,18-24岁,搞笑|游戏|音乐|动漫,宅文化型
586,男,31-40岁,运动|美食|游戏,运动乐活型
587,男,18岁以下,美食|科技|生活|运动,生活家型
588,女,31-40岁,搞笑|游戏,宅文化型
589,女,25-30岁,科技|宠物,进步青年型
590,女,18-24岁,宠物|生活|学习,动漫二次元型
591,女,31-40岁,生活|运动,生活家型
592,男,31-40岁,生活|科技|美食|运动,生活家型
593,男,31-40岁,动漫|宠物,动漫二次元型
594,女,31-40岁,学习|宠物|科技|搞笑,进步青年型
595,女,31-40岁,搞笑|游戏|动漫|音乐,宅文化型
596,男,18岁以下,美食|科技,生活家型
597,男,31-40岁,动漫|宠物|学习|生活,动漫二次元型
598,男,18-24岁,生活|美食|运动,生活家型
599,女,31-40岁,音乐|运动,运动乐活型
600,女,18岁以下,音乐|运动|游戏,运动乐活型
601,男,18岁以下,动漫|宠物|学习|生活,动漫二次元型
602,女,31-40岁,学习|科技|搞笑,进步青年型
603,女,40岁以上,生活|美食|运动,生活家型
604,女,31-40岁,动漫|宠物|生活|学习,动漫二次元型
605,男,25-30岁,宠物|动漫|生活|学习,动漫二次元型
606,女,40岁以上,运动|音乐,运动乐活型
607,女,40岁以上,动漫|宠物|学习,动漫二次元型
608,男,18-24岁,运动|音乐|美食|游戏,运动乐活型
609,男,31-40岁,科技|学习|搞笑|宠物,进步青年型
610,女,18岁以下,游戏|搞笑|动漫,宅文化型
611,女,18-24岁,生活|美食|科技,生活家型
612,男,31-40岁,宠物|动漫|学习|生活,动漫二次元型
613,女,18-24岁,游戏|动漫|搞笑|音乐,宅文化型
614,女,25-30岁,生活|美食|运动,生活家型
615,女,25-30岁,科技|宠物|搞笑,进步青年型
616,女,18-24岁,动漫|生活|学习,动漫二次元型
617,男,31-40岁,音乐|运动|美食|游戏,运动乐活型
618,女,25-30岁,生活|美食|科技,生活家型
619,男,18-24岁,宠物|生活|学习,动漫二次元型
620,男,18-24岁,游戏|搞笑,宅文化型
621,男,18岁以下,生活|美食,生活家型
622,女,25-30岁,运动|音乐,运动乐活型
623,女,18岁以下,游戏|搞笑|音乐,宅文化型
624,男,18-24岁,科技|学习|搞笑,进步青年型
625,男,18岁以下,科技|学习|搞笑|宠物,进步青年型
626,男,40岁以上,运动|音乐|游戏|美食,运动乐活型
627,女,40岁以上,科技|学习|宠物|搞笑,进步青年型
628,男,25-30岁,生活|美食,生活家型
629,女,25-30岁,动漫|宠物,动漫二次元型
630,女,25-30岁,音乐|美食|游戏|运动,运动乐活型
631,女,40岁以上,音乐|运动|游戏|美食,运动乐活型
632,女,18岁以下,美食|生活,生活家型
633,男,18岁以下,音乐|运动|美食,运动乐活型
634,男,18-24岁,生活|美食,生活家型
635,女,18-24岁,动漫|学习,动漫二次元型
636,男,25-30岁,宠物|动漫|学习|生活,动漫二次元型
637,男,40岁以上,生活|美食|科技|运动,生活家型
638,女,31-40岁,搞笑|游戏|音乐|动漫,宅文化型
639,男,18岁以下,科技|学习|搞笑|宠物,进步青年型
640,男,18-24岁,动漫|宠物|生活,动漫二次元型
641,女,25-30岁,美食|科技|生活|运动,生活家型
642,男,25-30岁,宠物|动漫|生活,动漫二次元型
643,女,18-24岁,运动|音乐|游戏,运动乐活型
644,女,18-24岁,动漫|学习,动漫二次元型
645,男,18-24岁,动漫|宠物|生活|学习,动漫二次元型
646,女,31-40岁,搞笑|游戏|动漫,宅文化型
647,女,25-30岁,运动|音乐,运动乐活型
648,女,25-30岁,运动|美食|游戏,运动乐活型
649,女,18岁以下,音乐|运动,运动乐活型
650,男,31-40岁,科技|宠物|搞笑|学习,进步青年型
651,女,25-30岁,学习|科技|搞笑|宠物,进步青年型
652,女,18岁以下,美食|科技|运动,生活家型
653,男,31-40岁,学习|科技,进步青年型
654,女,18-24岁,运动|美食|游戏,运动乐活型
655,男,18岁以下,科技|学习|搞笑,进步青年型
656,女,18-24岁,运动|音乐,运动乐活型
657,女,18岁以下,学习|科技|宠物,进步青年型
658,男,31-40岁,科技|学习|搞笑|宠物,进步青年型
659,男,18-24岁,音乐|运动|美食|游戏,运动乐活型
660,男,25-30岁,搞笑|动漫|游戏|音乐,宅文化型
661,女,31-40岁,搞笑|游戏|音乐,宅文化型
662,男,31-40岁,游戏|音乐,宅文化型
663,男,40岁以上,科技|搞笑|宠物,进步青年型
664,男,31-40岁,学习|科技,进步青年型
665,女,18-24岁,生活|美食,生活家型
666,男,18岁以下,游戏|搞笑|音乐,宅文化型
667,男,40岁以上,游戏|搞笑|动漫|音乐,宅文化型
668,女,18岁以下,科技|宠物|学习|搞笑,进步青年型
669,女,25-30岁,运动|音乐|美食|游戏,运动乐活型
670,女,25-30岁,音乐|美食|运动|游戏,运动乐活型
671,女,31-40岁,动漫|宠物,动漫二次元型
672,女,40岁以上,科技|宠物|搞笑|学习,进步青年型
673,男,31-40岁,科技|宠物,进步青年型
674,男,40岁以上,音乐|运动|游戏,运动乐活型
675,男,40岁以上,运动|美食|音乐|游戏,运动乐活型
676,女,18-24岁,游戏|搞笑|音乐|动漫,宅文化型
677,男,18-24岁,音乐|运动|游戏,运动乐活型
678,女,18-24岁,运动|音乐|美食|游戏,运动乐活型
679,男,18-24岁,搞笑|音乐,宅文化型
680,男,31-40岁,学习|搞笑|科技,进步青年型
681,男,25-30岁,美食|运动,生活家型
682,男,40岁以上,科技|学习|宠物,进步青年型
683,女,25-30岁,学习|科技,进步青年型
684,女,40岁以上,运动|音乐|美食|游戏,运动乐活型
685,女,18-24岁,宠物|动漫|生活|学习,动漫二次元型
686,男,18-24岁,生活|美食|运动,生活家型
687,女,18岁以下,运动|音乐|游戏,运动乐活型
688,男,18岁以下,生活|科技,生活家型
689,男,18-24岁,动漫|生活|宠物,动漫二次元型
690,女,31-40岁,宠物|动漫,动漫二次元型
691,男,31-40岁,搞笑|游戏|动漫,宅文化型
692,女,25-30岁,学习|科技,进步青年型
693,男,18-24岁,美食|生活,生活家型
694,女,31-40岁,搞笑|游戏|动漫|音乐,宅文化型
695,男,25-30岁,音乐|运动,运动乐活型
696,男,18岁以下,动漫|宠物|学习,动漫二次元型
697,女,40岁以上,游戏|搞笑,宅文化型
698,男,25-30岁,游戏|动漫,宅文化型
699,男,18岁以下,动漫|宠物|学习,动漫二次元型
700,男,18岁以下,音乐|运动,运动乐活型
701,男,31-40岁,美食|生活,生活家型
702,男,18岁以下,运动|音乐|游戏|美食,运动乐活型
703,男,18岁以下,宠物|动漫|学习|生活,动漫二次元型
704,男,18-24岁,音乐|运动|美食|游戏,运动乐活型
705,男,18-24岁,美食|生活|科技|运动,生活家型
706,女,31-40岁,美食|生活|科技,生活家型
707,女,18岁以下,游戏|搞笑,宅文化型
708,女,31-40岁,音乐|运动|游戏,运动乐活型
709,女,18岁以下,搞笑|游戏|动漫,宅文化型
710,女,18岁以下,美食|生活,生活家型
711,女,18-24岁,音乐|游戏|美食|运动,运动乐活型
712,女,25-30岁,科技|学习|搞笑,进步青年型
713,女,18岁以下,音乐|运动|美食|游戏,运动乐活型
714,女,18岁以下,动漫|宠物|学习,动漫二次元型
715,女,25-30岁,宠物|动漫,动漫二次元型
716,男,31-40岁,运动|音乐|美食,运动乐活型
717,男,31-40岁,音乐|游戏,运动乐活型
718,女,25-30岁,宠物|动漫|学习|生活,动漫二次元型
719,女,18-24岁,美食|运动|科技,生活家型
720,女,18岁以下,游戏|动漫|搞笑|音乐,宅文化型
721,女,40岁以上,运动|音乐,运动乐活型
722,女,18岁以下,游戏|搞笑,宅文化型
723,男,18-24岁,音乐|运动|美食|游戏,运动乐活型
724,男,18-24岁,宠物|动漫,动漫二次元型
725,男,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
726,女,18岁以下,宠物|动漫,动漫二次元型
727,女,31-40岁,运动|美食|音乐,运动乐活型
728,男,31-40岁,动漫|宠物|学习|生活,动漫二次元型
729,男,18岁以下,学习|科技|宠物|搞笑,进步青年型
730,男,31-40岁,科技|宠物|学习,进步青年型
731,男,31-40岁,游戏|动漫|音乐|搞笑,宅文化型
732,女,40岁以上,音乐|运动|游戏,运动乐活型
733,男,25-30岁,科技|宠物,进步青年型
734,男,18岁以下,运动|音乐,运动乐活型
735,男,40岁以上,动漫|宠物|学习|生活,动漫二次元型
736,男,18-24岁,美食|运动|生活,生活家型
737,女,18-24岁,生活|美食|科技,生活家型
738,女,18岁以下,运动|音乐|美食|游戏,运动乐活型
739,男,25-30岁,学习|科技,进步青年型
740,男,31-40岁,运动|音乐|美食,运动乐活型
741,男,18岁以下,游戏|搞笑,宅文化型
742,女,40岁以上,生活|美食,生活家型
743,男,25-30岁,音乐|运动,运动乐活型
744,男,18岁以下,学习|科技,进步青年型
745,女,18岁以下,运动|音乐,运动乐活型
746,男,31-40岁,学习|科技|搞笑|宠物,进步青年型
747,女,18岁以下,游戏|音乐|搞笑,宅文化型
748,男,25-30岁,美食|生活|科技|运动,生活家型
749,男,31-40岁,搞笑|游戏|音乐,宅文化型
750,男,18岁以下,学习|宠物,进步青年型
751,男,40岁以上,科技|学习|宠物,进步青年型
752,女,40岁以上,宠物|动漫|生活|学习,动漫二次元型
753,男,31-40岁,动漫|宠物,动漫二次元型
754,男,18岁以下,生活|科技,生活家型
755,男,40岁以上,运动|美食,运动乐活型
756,男,18-24岁,运动|音乐|游戏,运动乐活型
757,女,40岁以上,运动|美食|音乐,运动乐活型
758,男,25-30岁,音乐|运动,运动乐活型
759,男,18岁以下,动漫|宠物,动漫二次元型
760,女,18岁以下,美食|生活|运动,生活家型
761,男,25-30岁,生活|美食,生活家型
762,女,18-24岁,学习|科技|搞笑,进步青年型
763,女,25-30岁,音乐|运动,运动乐活型
764,女,40岁以上,搞笑|游戏|动漫,宅文化型
765,男,18岁以下,音乐|运动|游戏,运动乐活型
766,男,18岁以下,搞笑|游戏|动漫|音乐,宅文化型
767,女,18-24岁,学习|科技|搞笑,进步青年型
768,男,18岁以下,宠物|学习|生活|动漫,动漫二次元型
769,女,31-40岁,游戏|音乐,宅文化型
770,女,18岁以下,宠物|动漫|生活|学习,动漫二次元型
771,女,18-24岁,生活|美食,生活家型
772,男,18-24岁,游戏|搞笑,宅文化型
773,男,18岁以下,搞笑|游戏|音乐|动漫,宅文化型
774,女,31-40岁,宠物|动漫|学习,动漫二次元型
775,男,25-30岁,运动|音乐|美食|游戏,运动乐活型
776,女,40岁以上,美食|生活,生活家型
777,男,40岁以上,生活|美食,生活家型
778,男,18-24岁,动漫|生活|学习|宠物,动漫二次元型
779,男,18-24岁,美食|运动|科技,生活家型
780,女,18-24岁,学习|宠物|科技,进步青年型
781,男,25-30岁,运动|音乐,运动乐活型
782,男,18-24岁,搞笑|音乐|游戏|动漫,宅文化型
783,女,18岁以下,生活|美食|运动,生活家型
784,女,31-40岁,生活|美食|科技|运动,生活家型
785,男,18-24岁,生活|美食|科技|运动,生活家型
786,女,18-24岁,美食|生活,生活家型
787,女,25-30岁,搞笑|音乐,宅文化型
788,女,18岁以下,学习|宠物,进步青年型
789,女,40岁以上,游戏|动漫|搞笑,宅文化型
790,女,40岁以上,动漫|宠物,动漫二次元型
791,女,25-30岁,运动|音乐,运动乐活型
792,男,31-40岁,音乐|美食|运动|游戏,运动乐活型
793,女,18-24岁,科技|宠物|学习,进步青年型
794,女,18-24岁,美食|生活|运动,生活家型
795,女,18-24岁,运动|美食,运动乐活型
796,男,25-30岁,音乐|运动|美食|游戏,运动乐活型
797,男,25-30岁,宠物|动漫,动漫二次元型
798,男,25-30岁,学习|宠物|搞笑,进步青年型
799,女,31-40岁,音乐|游戏|美食|运动,运动乐活型
800,女,25-30岁,宠物|动漫|学习,动漫二次元型
801,男,40岁以上,游戏|音乐|搞笑,宅文化型
802,女,18-24岁,美食|运动|生活,生活家型
803,男,31-40岁,运动|音乐|美食|游戏,运动乐活型
804,女,18岁以下,生活|科技|运动|美食,生活家型
805,女,40岁以上,动漫|宠物|学习,动漫二次元型
806,男,25-30岁,音乐|游戏,运动乐活型
807,女,18岁以下,运动|音乐|美食,运动乐活型
808,男,18-24岁,宠物|动漫,动漫二次元型
809,女,40岁以上,学习|科技|宠物|搞笑,进步青年型
810,女,18-24岁,音乐|运动,运动乐活型
811,男,40岁以上,生活|科技|美食,生活家型
812,女,18岁以下,学习|科技|搞笑,进步青年型
813,女,40岁以上,运动|美食,运动乐活型
814,男,31-40岁,音乐|游戏|运动,运动乐活型
815,女,18-24岁,动漫|学习,动漫二次元型
816,男,18-24岁,科技|学习|宠物|搞笑,进步青年型
817,女,31-40岁,科技|搞笑,进步青年型
818,女,31-40岁,科技|学习,进步青年型
819,女,31-40岁,学习|搞笑,进步青年型
820,女,31-40岁,音乐|运动|美食,运动乐活型
821,男,40岁以上,游戏|搞笑,宅文化型
822,女,40岁以上,美食|运动|科技,生活家型
823,男,31-40岁,游戏|搞笑|动漫|音乐,宅文化型
824,女,18-24岁,运动|音乐|游戏|美食,运动乐活型
825,男,31-40岁,游戏|音乐|搞笑,宅文化型
